timestamp,wall_time_epoch_ms,sample_id,experiment_id,elapsed_s,dt_s,probe_label,ping_src,ping_dst,ping_cmd_ok,ping_ok,ping_sent,ping_received,ping_reply_count,ping_loss_pct,ping_rtts_ms,ping_rtt_min_ms,ping_rtt_avg_ms,ping_rtt_max_ms,ping_rtt_mdev_ms,ping_rtt_p50_ms,ping_rtt_p95_ms,ping_rtt_p99_ms
2026-04-06T11:41:49.729,1775446909729,27,exp_static_run1,72.805,2.68,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.137;0.068;0.165;0.033;0.071,0.033,0.094,0.165,0.048,0.071,0.159,0.164
2026-04-06T11:41:49.729,1775446909729,27,exp_static_run1,72.805,2.68,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.068;0.093;0.067;0.071;0.037,0.037,0.067,0.093,0.017,0.068,0.089,0.092
2026-04-06T11:41:52.413,1775446912413,28,exp_static_run1,75.489,2.684,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.068;0.096;0.070;0.042;0.067,0.042,0.068,0.096,0.017,0.068,0.091,0.095
2026-04-06T11:41:52.413,1775446912413,28,exp_static_run1,75.489,2.684,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.106;0.070;0.034;0.069;0.035,0.034,0.062,0.106,0.026,0.069,0.099,0.105
2026-04-06T11:41:55.045,1775446915045,29,exp_static_run1,78.121,2.632,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.053;0.094;0.037;0.069;0.054,0.037,0.061,0.094,0.019,0.054,0.089,0.093
2026-04-06T11:41:55.045,1775446915045,29,exp_static_run1,78.121,2.632,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.055;0.054;0.069;0.076;0.067,0.054,0.064,0.076,0.008,0.067,0.075,0.076
2026-04-06T11:41:57.653,1775446917653,30,exp_static_run1,80.729,2.607,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.071;0.060;0.076;0.078;0.112,0.06,0.079,0.112,0.017,0.076,0.105,0.111
2026-04-06T11:41:57.653,1775446917653,30,exp_static_run1,80.729,2.607,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.057;0.093;0.124;0.068;0.060,0.057,0.08,0.124,0.025,0.068,0.118,0.123
2026-04-06T11:42:00.326,1775446920326,31,exp_static_run1,83.402,2.673,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.071;0.047;0.068;0.069;0.040,0.04,0.059,0.071,0.012,0.068,0.071,0.071
2026-04-06T11:42:00.326,1775446920326,31,exp_static_run1,83.402,2.673,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.081;0.067;0.104;0.141;0.070,0.067,0.092,0.141,0.027,0.081,0.134,0.14
2026-04-06T11:42:02.898,1775446922898,32,exp_static_run1,85.973,2.571,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.071;0.115;0.078;0.065;0.067,0.065,0.079,0.115,0.018,0.071,0.108,0.114
2026-04-06T11:42:02.898,1775446922898,32,exp_static_run1,85.973,2.571,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.148;0.083;0.059;0.069;0.069,0.059,0.085,0.148,0.032,0.069,0.135,0.145
2026-04-06T11:42:05.690,1775446925690,33,exp_static_run1,88.766,2.793,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.087;0.067;0.070;0.095;0.094,0.067,0.082,0.095,0.011,0.087,0.095,0.095
2026-04-06T11:42:05.690,1775446925690,33,exp_static_run1,88.766,2.793,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.133;0.071;0.068;0.087;0.151,0.068,0.102,0.151,0.033,0.087,0.147,0.15
2026-04-06T11:42:08.320,1775446928320,34,exp_static_run1,91.396,2.63,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.103;0.070;0.268;0.104;0.069,0.069,0.122,0.268,0.074,0.103,0.235,0.261
2026-04-06T11:42:08.320,1775446928320,34,exp_static_run1,91.396,2.63,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.110;0.060;0.084;0.069;0.070,0.06,0.078,0.11,0.017,0.07,0.105,0.109
2026-04-06T11:42:10.983,1775446930983,35,exp_static_run1,94.059,2.663,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.108;0.069;0.101;0.150;0.130,0.069,0.111,0.15,0.027,0.108,0.146,0.149
2026-04-06T11:42:10.983,1775446930983,35,exp_static_run1,94.059,2.663,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.074;0.079;0.064;0.068;0.067,0.064,0.07,0.079,0.005,0.068,0.078,0.079
2026-04-06T11:42:13.603,1775446933603,36,exp_static_run1,96.679,2.62,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.105;0.077;0.067;0.090;0.084,0.067,0.084,0.105,0.012,0.084,0.102,0.104
2026-04-06T11:42:13.603,1775446933603,36,exp_static_run1,96.679,2.62,h2_to_h1,clab-srte8-h2,192.168.1.2,1,1,5,5,5,0.0,0.157;0.042;0.074;0.068;0.069,0.042,0.082,0.157,0.039,0.069,0.14,0.154
2026-04-06T11:42:16.254,1775446936254,37,exp_static_run1,99.33,2.651,h1_to_h2,clab-srte8-h1,192.168.8.2,1,1,5,5,5,0.0,0.060;0.090;0.035;0.037;0.060,0.035,0.056,0.09,0.019,0.06,0.084,0.089
