actual_start_ts,actual_end_ts,actual_start_epoch_ms,actual_end_epoch_ms,flow_type,event_id,traffic_profile,flow_proto,seed,planned_start_s,planned_end_s,port,duration_s,parallel,target_bitrate_mbps,rc,throughput_mbps,jitter_ms,lost_percent,retransmits,start_mode,start_active_policy,start_policy_id,start_candidate_path_id,start_policy_seq,start_decision_id,start_cooldown_active,start_elephant_path_hint,start_topk_rank,start_ingress_node,start_controller_epoch_s,end_mode,end_active_policy,end_policy_id,end_candidate_path_id,end_policy_seq,end_decision_id,end_cooldown_active,end_elephant_path_hint,end_topk_rank,end_ingress_node,end_controller_epoch_s,raw_json_path,start_state_snapshot,end_state_snapshot
2026-04-05T15:29:10.582,2026-04-05T15:29:12.738,1775374150584,1775374152739,mice,mice_71,medium,tcp,42,130,132,5202,2,1,20,0,20.433,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_71.json,data/state_snapshots_20260405_152657/mice_71_start.json,data/state_snapshots_20260405_152657/mice_71_end.json
2026-04-05T15:29:11.589,2026-04-05T15:29:13.724,1775374151591,1775374153726,mice,mice_72,medium,tcp,42,131,133,5203,2,1,20,0,20.433,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_72.json,data/state_snapshots_20260405_152657/mice_72_start.json,data/state_snapshots_20260405_152657/mice_72_end.json
2026-04-05T15:29:12.596,2026-04-05T15:29:15.741,1775374152598,1775374155743,mice,mice_73,medium,tcp,42,132,135,5204,3,1,20,0,20.262,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_73.json,data/state_snapshots_20260405_152657/mice_73_start.json,data/state_snapshots_20260405_152657/mice_73_end.json
2026-04-05T15:29:15.616,2026-04-05T15:29:18.768,1775374155618,1775374158770,mice,mice_74,medium,tcp,42,135,138,5202,3,1,20,0,20.259,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_74.json,data/state_snapshots_20260405_152657/mice_74_start.json,data/state_snapshots_20260405_152657/mice_74_end.json
2026-04-05T15:29:17.629,2026-04-05T15:29:19.791,1775374157630,1775374159793,mice,mice_75,medium,tcp,42,137,139,5203,2,1,20,0,20.434,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_75.json,data/state_snapshots_20260405_152657/mice_75_start.json,data/state_snapshots_20260405_152657/mice_75_end.json
2026-04-05T15:29:21.655,2026-04-05T15:29:22.785,1775374161656,1775374162786,mice,mice_77,medium,tcp,42,141,142,5203,1,1,20,0,20.938,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_77.json,data/state_snapshots_20260405_152657/mice_77_start.json,data/state_snapshots_20260405_152657/mice_77_end.json
2026-04-05T15:29:19.642,2026-04-05T15:29:22.785,1775374159644,1775374162786,mice,mice_76,medium,tcp,42,139,142,5202,3,1,20,0,20.261,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_76.json,data/state_snapshots_20260405_152657/mice_76_start.json,data/state_snapshots_20260405_152657/mice_76_end.json
2026-04-05T15:29:05.548,2026-04-05T15:29:23.671,1775374145550,1775374163673,elephant,elephant_4,medium,tcp,42,125,143,5201,18,3,300,0,900.124,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/elephant_4.json,data/state_snapshots_20260405_152657/elephant_4_start.json,data/state_snapshots_20260405_152657/elephant_4_end.json
2026-04-05T15:29:22.662,2026-04-05T15:29:23.824,1775374162664,1775374163826,mice,mice_78,medium,tcp,42,142,143,5204,1,1,20,0,20.943,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_78.json,data/state_snapshots_20260405_152657/mice_78_start.json,data/state_snapshots_20260405_152657/mice_78_end.json
2026-04-05T15:29:24.676,2026-04-05T15:29:25.821,1775374164678,1775374165823,mice,mice_79,medium,tcp,42,144,145,5202,1,1,20,0,20.942,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_79.json,data/state_snapshots_20260405_152657/mice_79_start.json,data/state_snapshots_20260405_152657/mice_79_end.json
2026-04-05T15:29:27.695,2026-04-05T15:29:28.808,1775374167697,1775374168810,mice,mice_80,medium,tcp,42,147,148,5202,1,1,20,0,20.961,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_80.json,data/state_snapshots_20260405_152657/mice_80_start.json,data/state_snapshots_20260405_152657/mice_80_end.json
2026-04-05T15:29:28.703,2026-04-05T15:29:29.854,1775374168704,1775374169855,mice,mice_81,medium,tcp,42,148,149,5203,1,1,20,0,20.942,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_81.json,data/state_snapshots_20260405_152657/mice_81_start.json,data/state_snapshots_20260405_152657/mice_81_end.json
2026-04-05T15:29:29.709,2026-04-05T15:29:32.828,1775374169711,1775374172829,mice,mice_82,medium,tcp,42,149,152,5202,3,1,20,0,20.262,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_82.json,data/state_snapshots_20260405_152657/mice_82_start.json,data/state_snapshots_20260405_152657/mice_82_end.json
2026-04-05T15:29:32.729,2026-04-05T15:29:33.897,1775374172731,1775374173898,mice,mice_84,medium,tcp,42,152,153,5204,1,1,20,0,20.942,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_84.json,data/state_snapshots_20260405_152657/mice_84_start.json,data/state_snapshots_20260405_152657/mice_84_end.json
2026-04-05T15:29:31.722,2026-04-05T15:29:34.864,1775374171723,1775374174866,mice,mice_83,medium,tcp,42,151,154,5203,3,1,20,0,20.262,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_83.json,data/state_snapshots_20260405_152657/mice_83_start.json,data/state_snapshots_20260405_152657/mice_83_end.json
2026-04-05T15:29:33.736,2026-04-05T15:29:34.895,1775374173738,1775374174897,mice,mice_85,medium,tcp,42,153,154,5202,1,1,20,0,20.941,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_85.json,data/state_snapshots_20260405_152657/mice_85_start.json,data/state_snapshots_20260405_152657/mice_85_end.json
2026-04-05T15:29:35.750,2026-04-05T15:29:37.909,1775374175751,1775374177911,mice,mice_86,medium,tcp,42,155,157,5202,2,1,20,0,20.431,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_86.json,data/state_snapshots_20260405_152657/mice_86_start.json,data/state_snapshots_20260405_152657/mice_86_end.json
2026-04-05T15:29:37.763,2026-04-05T15:29:39.921,1775374177765,1775374179923,mice,mice_87,medium,tcp,42,157,159,5203,2,1,20,0,20.434,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_87.json,data/state_snapshots_20260405_152657/mice_87_start.json,data/state_snapshots_20260405_152657/mice_87_end.json
2026-04-05T15:29:42.796,2026-04-05T15:29:43.933,1775374182798,1775374183935,mice,mice_88,medium,tcp,42,162,163,5202,1,1,20,0,20.940,,,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,static,srte_static,static_policy_r1_h2_path_b,path_b,1,static_srte_seed42,0,r1-r3-r4,,r1,0,data/iperf_json_20260405_152657/mice_88.json,data/state_snapshots_20260405_152657/mice_88_start.json,data/state_snapshots_20260405_152657/mice_88_end.json
