run_key,window_index,window_start_epoch_ms,window_end_epoch_ms,window_start_ts,window_end_ts,decision_window_s,event_id,rank,flow_type,traffic_profile,flow_proto,seed,port,duration_s,parallel,target_bitrate_mbps,start_active_policy,start_policy_id,start_candidate_path_id,start_elephant_path_hint,interval_count,active_seconds,transferred_mbits,throughput_mbps_mean,throughput_mbps_peak,retransmits_sum,loss_pct_mean,jitter_ms_mean,flow_share_pct,cumulative_share_pct,window_elephant_flow_count,window_total_elephant_mbits,window_topk_elephant_mbits,window_topk_share_pct
20260406_114038,6,1775447205789,1775447265789,2026-04-06T11:46:45.789+08:00,2026-04-06T11:47:45.789+08:00,60,elephant_14,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,902.763,901.861,901.861,0.0,0.0,0.0,2.786,100.0,3,32398.869,32398.869,100.0
20260406_114038,7,1775447265789,1775447325789,2026-04-06T11:47:45.789+08:00,2026-04-06T11:48:45.789+08:00,60,elephant_15,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.002,16200.479,899.927,901.915,11.0,0.0,0.0,50.006,50.006,3,32397.299,32397.299,100.0
20260406_114038,7,1775447265789,1775447325789,2026-04-06T11:47:45.789+08:00,2026-04-06T11:48:45.789+08:00,60,elephant_14,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.0,15294.072,899.651,901.627,30.0,0.0,0.0,47.208,97.214,3,32397.299,32397.299,100.0
20260406_114038,7,1775447265789,1775447325789,2026-04-06T11:47:45.789+08:00,2026-04-06T11:48:45.789+08:00,60,elephant_16,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,902.748,901.846,901.846,0.0,0.0,0.0,2.786,100.0,3,32397.299,32397.299,100.0
20260406_114038,8,1775447325789,1775447385789,2026-04-06T11:48:45.789+08:00,2026-04-06T11:49:45.789+08:00,60,elephant_17,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16199.977,899.949,901.768,0.0,0.0,0.0,50.003,50.003,3,32397.999,32397.999,100.0
20260406_114038,8,1775447325789,1775447385789,2026-04-06T11:48:45.789+08:00,2026-04-06T11:49:45.789+08:00,60,elephant_16,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,16.999,15295.257,899.774,901.099,0.0,0.0,0.0,47.211,97.214,3,32397.999,32397.999,100.0
20260406_114038,8,1775447325789,1775447385789,2026-04-06T11:48:45.789+08:00,2026-04-06T11:49:45.789+08:00,60,elephant_18,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,902.765,901.863,901.863,7.0,0.0,0.0,2.786,100.0,3,32397.999,32397.999,100.0
20260406_114038,9,1775447385789,1775447445789,2026-04-06T11:49:45.789+08:00,2026-04-06T11:50:45.789+08:00,60,elephant_19,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.002,16197.388,899.755,901.862,0.0,0.0,0.0,49.996,49.996,3,32397.345,32397.345,100.0
20260406_114038,9,1775447385789,1775447445789,2026-04-06T11:49:45.789+08:00,2026-04-06T11:50:45.789+08:00,60,elephant_18,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.001,15297.311,899.789,901.972,4.0,0.0,0.0,47.218,97.214,3,32397.345,32397.345,100.0
20260406_114038,9,1775447385789,1775447445789,2026-04-06T11:49:45.789+08:00,2026-04-06T11:50:45.789+08:00,60,elephant_20,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,902.647,901.745,901.745,0.0,0.0,0.0,2.786,100.0,3,32397.345,32397.345,100.0
20260406_114038,10,1775447445789,1775447505789,2026-04-06T11:50:45.789+08:00,2026-04-06T11:51:45.789+08:00,60,elephant_21,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16199.847,899.942,901.836,1.0,0.0,0.0,50.008,50.008,3,32394.563,32394.563,100.0
20260406_114038,10,1775447445789,1775447505789,2026-04-06T11:50:45.789+08:00,2026-04-06T11:51:45.789+08:00,60,elephant_20,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,16.998,15292.03,899.637,901.686,1.0,0.0,0.0,47.206,97.213,3,32394.563,32394.563,100.0
20260406_114038,10,1775447445789,1775447505789,2026-04-06T11:50:45.789+08:00,2026-04-06T11:51:45.789+08:00,60,elephant_22,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.0,902.686,902.686,902.686,0.0,0.0,0.0,2.787,100.0,3,32394.563,32394.563,100.0
20260406_114038,11,1775447505789,1775447565789,2026-04-06T11:51:45.789+08:00,2026-04-06T11:52:45.789+08:00,60,elephant_23,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16196.113,899.734,901.677,0.0,0.0,0.0,50.026,50.026,3,32375.332,32375.332,100.0
20260406_114038,11,1775447505789,1775447565789,2026-04-06T11:51:45.789+08:00,2026-04-06T11:52:45.789+08:00,60,elephant_22,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.0,15276.548,898.62,901.678,19.0,0.0,0.0,47.186,97.212,3,32375.332,32375.332,100.0
20260406_114038,11,1775447505789,1775447565789,2026-04-06T11:51:45.789+08:00,2026-04-06T11:52:45.789+08:00,60,elephant_24,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,902.671,901.769,901.769,0.0,0.0,0.0,2.788,100.0,3,32375.332,32375.332,100.0
20260406_114038,12,1775447565789,1775447625789,2026-04-06T11:52:45.789+08:00,2026-04-06T11:53:45.789+08:00,60,elephant_25,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.002,16177.544,898.653,906.019,44.0,0.0,0.0,51.403,51.403,2,31471.772,31471.772,100.0
20260406_114038,12,1775447565789,1775447625789,2026-04-06T11:52:45.789+08:00,2026-04-06T11:53:45.789+08:00,60,elephant_24,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.002,15294.228,899.555,901.452,1.0,0.0,0.0,48.597,100.0,2,31471.772,31471.772,100.0
20260406_114038,13,1775447625789,1775447685789,2026-04-06T11:53:45.789+08:00,2026-04-06T11:54:45.789+08:00,60,elephant_27,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16196.049,899.731,901.972,0.0,0.0,0.0,48.646,48.646,3,33293.355,33293.355,100.0
20260406_114038,13,1775447625789,1775447685789,2026-04-06T11:53:45.789+08:00,2026-04-06T11:54:45.789+08:00,60,elephant_26,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16195.804,899.717,901.853,6.0,0.0,0.0,48.646,97.292,3,33293.355,33293.355,100.0
20260406_114038,13,1775447625789,1775447685789,2026-04-06T11:53:45.789+08:00,2026-04-06T11:54:45.789+08:00,60,elephant_28,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.0,901.502,901.502,901.502,0.0,0.0,0.0,2.708,100.0,3,33293.355,33293.355,100.0
20260406_114038,14,1775447685789,1775447745789,2026-04-06T11:54:45.789+08:00,2026-04-06T11:55:45.789+08:00,60,elephant_29,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16199.873,899.943,904.765,0.0,0.0,0.0,49.999,49.999,3,32400.12,32400.12,100.0
20260406_114038,14,1775447685789,1775447745789,2026-04-06T11:54:45.789+08:00,2026-04-06T11:55:45.789+08:00,60,elephant_28,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.001,15297.514,899.801,901.733,0.0,0.0,0.0,47.214,97.214,3,32400.12,32400.12,100.0
20260406_114038,14,1775447685789,1775447745789,2026-04-06T11:54:45.789+08:00,2026-04-06T11:55:45.789+08:00,60,elephant_30,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,902.734,901.832,901.832,0.0,0.0,0.0,2.786,100.0,3,32400.12,32400.12,100.0
20260406_114038,15,1775447745789,1775447805789,2026-04-06T11:55:45.789+08:00,2026-04-06T11:56:45.789+08:00,60,elephant_31,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16197.964,899.837,900.679,0.0,0.0,0.0,50.001,50.001,3,32395.355,32395.355,100.0
20260406_114038,15,1775447745789,1775447805789,2026-04-06T11:55:45.789+08:00,2026-04-06T11:56:45.789+08:00,60,elephant_30,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,16.999,15295.867,899.81,901.792,0.0,0.0,0.0,47.216,97.217,3,32395.355,32395.355,100.0
20260406_114038,15,1775447745789,1775447805789,2026-04-06T11:55:45.789+08:00,2026-04-06T11:56:45.789+08:00,60,elephant_32,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,901.524,900.623,900.623,0.0,0.0,0.0,2.783,100.0,3,32395.355,32395.355,100.0
20260406_114038,16,1775447805789,1775447865789,2026-04-06T11:56:45.789+08:00,2026-04-06T11:57:45.789+08:00,60,elephant_33,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16198.593,899.872,901.851,0.0,0.0,0.0,50.0,50.0,3,32397.258,32397.258,100.0
20260406_114038,16,1775447805789,1775447865789,2026-04-06T11:56:45.789+08:00,2026-04-06T11:57:45.789+08:00,60,elephant_32,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.001,15295.917,899.707,901.686,0.0,0.0,0.0,47.214,97.214,3,32397.258,32397.258,100.0
20260406_114038,16,1775447805789,1775447865789,2026-04-06T11:56:45.789+08:00,2026-04-06T11:57:45.789+08:00,60,elephant_34,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,902.748,901.846,901.846,0.0,0.0,0.0,2.786,100.0,3,32397.258,32397.258,100.0
20260406_114038,17,1775447865789,1775447925789,2026-04-06T11:57:45.789+08:00,2026-04-06T11:58:45.789+08:00,60,elephant_35,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16198.119,899.845,901.881,1.0,0.0,0.0,50.002,50.002,3,32395.096,32395.096,100.0
20260406_114038,17,1775447865789,1775447925789,2026-04-06T11:57:45.789+08:00,2026-04-06T11:58:45.789+08:00,60,elephant_34,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.001,15295.373,899.675,901.266,0.0,0.0,0.0,47.215,97.217,3,32395.096,32395.096,100.0
20260406_114038,17,1775447865789,1775447925789,2026-04-06T11:57:45.789+08:00,2026-04-06T11:58:45.789+08:00,60,elephant_36,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,901.604,900.703,900.703,0.0,0.0,0.0,2.783,100.0,3,32395.096,32395.096,100.0
20260406_114038,18,1775447925789,1775447985789,2026-04-06T11:58:45.789+08:00,2026-04-06T11:59:45.789+08:00,60,elephant_37,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.002,16198.788,899.833,901.893,1.0,0.0,0.0,50.007,50.007,3,32392.872,32392.872,100.0
20260406_114038,18,1775447925789,1775447985789,2026-04-06T11:58:45.789+08:00,2026-04-06T11:59:45.789+08:00,60,elephant_36,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.001,15291.302,899.435,904.153,0.0,0.0,0.0,47.206,97.213,3,32392.872,32392.872,100.0
20260406_114038,18,1775447925789,1775447985789,2026-04-06T11:58:45.789+08:00,2026-04-06T11:59:45.789+08:00,60,elephant_38,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,902.782,901.88,901.88,0.0,0.0,0.0,2.787,100.0,3,32392.872,32392.872,100.0
20260406_114038,19,1775447985789,1775448045789,2026-04-06T11:59:45.789+08:00,2026-04-06T12:00:45.789+08:00,60,elephant_39,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.004,16199.742,899.786,902.161,0.0,0.0,0.0,50.017,50.017,3,32388.694,32388.694,100.0
20260406_114038,19,1775447985789,1775448045789,2026-04-06T11:59:45.789+08:00,2026-04-06T12:00:45.789+08:00,60,elephant_38,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.0,15287.489,899.264,900.733,0.0,0.0,0.0,47.2,97.217,3,32388.694,32388.694,100.0
20260406_114038,19,1775447985789,1775448045789,2026-04-06T11:59:45.789+08:00,2026-04-06T12:00:45.789+08:00,60,elephant_40,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.0,901.463,901.463,901.463,0.0,0.0,0.0,2.783,100.0,3,32388.694,32388.694,100.0
20260406_114038,20,1775448045789,1775448105789,2026-04-06T12:00:45.789+08:00,2026-04-06T12:01:45.789+08:00,60,elephant_41,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16198.861,899.887,901.886,0.0,0.0,0.0,50.0,50.0,3,32397.88,32397.88,100.0
20260406_114038,20,1775448045789,1775448105789,2026-04-06T12:00:45.789+08:00,2026-04-06T12:01:45.789+08:00,60,elephant_40,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.002,15296.287,899.676,900.674,0.0,0.0,0.0,47.214,97.214,3,32397.88,32397.88,100.0
20260406_114038,20,1775448045789,1775448105789,2026-04-06T12:00:45.789+08:00,2026-04-06T12:01:45.789+08:00,60,elephant_42,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,902.731,901.829,901.829,0.0,0.0,0.0,2.786,100.0,3,32397.88,32397.88,100.0
20260406_114038,21,1775448105789,1775448165789,2026-04-06T12:01:45.789+08:00,2026-04-06T12:02:45.789+08:00,60,elephant_43,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16197.865,899.831,901.888,2.0,0.0,0.0,49.999,49.999,3,32396.261,32396.261,100.0
20260406_114038,21,1775448105789,1775448165789,2026-04-06T12:01:45.789+08:00,2026-04-06T12:02:45.789+08:00,60,elephant_42,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.0,15295.655,899.744,903.452,37.0,0.0,0.0,47.214,97.213,3,32396.261,32396.261,100.0
20260406_114038,21,1775448105789,1775448165789,2026-04-06T12:01:45.789+08:00,2026-04-06T12:02:45.789+08:00,60,elephant_44,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,902.742,901.84,901.84,0.0,0.0,0.0,2.787,100.0,3,32396.261,32396.261,100.0
20260406_114038,22,1775448165789,1775448225789,2026-04-06T12:02:45.789+08:00,2026-04-06T12:03:45.789+08:00,60,elephant_45,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16199.022,899.896,901.804,0.0,0.0,0.0,49.999,49.999,3,32398.783,32398.783,100.0
20260406_114038,22,1775448165789,1775448225789,2026-04-06T12:02:45.789+08:00,2026-04-06T12:03:45.789+08:00,60,elephant_44,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.001,15297.048,899.773,901.013,0.0,0.0,0.0,47.215,97.214,3,32398.783,32398.783,100.0
20260406_114038,22,1775448165789,1775448225789,2026-04-06T12:02:45.789+08:00,2026-04-06T12:03:45.789+08:00,60,elephant_46,3,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,1,1.001,902.714,901.812,901.812,0.0,0.0,0.0,2.786,100.0,3,32398.783,32398.783,100.0
20260406_114038,23,1775448225789,1775448285789,2026-04-06T12:03:45.789+08:00,2026-04-06T12:04:45.789+08:00,60,elephant_47,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.001,16199.212,899.906,902.043,0.0,0.0,0.0,51.432,51.432,2,31496.591,31496.591,100.0
20260406_114038,23,1775448225789,1775448285789,2026-04-06T12:03:45.789+08:00,2026-04-06T12:04:45.789+08:00,60,elephant_46,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,17,17.0,15297.378,899.846,902.756,0.0,0.0,0.0,48.568,100.0,2,31496.591,31496.591,100.0
20260406_114038,24,1775448285789,1775448345789,2026-04-06T12:04:45.789+08:00,2026-04-06T12:05:45.789+08:00,60,elephant_48,1,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.0,16198.386,899.91,901.87,0.0,0.0,0.0,50.002,50.002,2,32395.449,32395.449,100.0
20260406_114038,24,1775448285789,1775448345789,2026-04-06T12:04:45.789+08:00,2026-04-06T12:05:45.789+08:00,60,elephant_49,2,elephant,medium,tcp,42,5201,18,3,300,srte_static,static_policy_r1_h2_path_b,path_b,r1-r2-r3-r6-r7-r8,18,18.0,16197.063,899.837,901.63,0.0,0.0,0.0,49.998,100.0,2,32395.449,32395.449,100.0
