run_key,window_index,window_start_epoch_ms,window_end_epoch_ms,window_start_ts,window_end_ts,decision_window_s,event_id,rank,flow_type,traffic_profile,flow_proto,seed,port,duration_s,parallel,target_bitrate_mbps,start_active_policy,start_policy_id,start_candidate_path_id,start_elephant_path_hint,interval_count,active_seconds,transferred_mbits,throughput_mbps_mean,throughput_mbps_peak,retransmits_sum,loss_pct_mean,jitter_ms_mean,flow_share_pct,cumulative_share_pct,window_elephant_flow_count,window_total_elephant_mbits,window_topk_elephant_mbits,window_topk_share_pct
20260406_121119,24,1775450126917,1775450186917,2026-04-06T12:35:26.917+08:00,2026-04-06T12:36:26.917+08:00,60,elephant_48,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.001,15296.128,899.719,900.783,0.0,0.0,0.0,47.214,97.214,3,32397.561,32397.561,100.0
20260406_121119,24,1775450126917,1775450186917,2026-04-06T12:35:26.917+08:00,2026-04-06T12:36:26.917+08:00,60,elephant_50,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.541,901.639,901.639,0.0,0.0,0.0,2.786,100.0,3,32397.561,32397.561,100.0
20260406_121119,25,1775450186917,1775450246917,2026-04-06T12:36:26.917+08:00,2026-04-06T12:37:26.917+08:00,60,elephant_51,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.001,16197.243,899.797,901.86,0.0,0.0,0.0,50.0,50.0,3,32394.169,32394.169,100.0
20260406_121119,25,1775450186917,1775450246917,2026-04-06T12:36:26.917+08:00,2026-04-06T12:37:26.917+08:00,60,elephant_50,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.0,15296.432,899.79,901.78,16.0,0.0,0.0,47.22,97.22,3,32394.169,32394.169,100.0
20260406_121119,25,1775450186917,1775450246917,2026-04-06T12:36:26.917+08:00,2026-04-06T12:37:26.917+08:00,60,elephant_52,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,900.495,899.595,899.595,0.0,0.0,0.0,2.78,100.0,3,32394.169,32394.169,100.0
20260406_121119,26,1775450246917,1775450306917,2026-04-06T12:37:26.917+08:00,2026-04-06T12:38:26.917+08:00,60,elephant_53,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.001,16199.418,899.918,902.895,0.0,0.0,0.0,50.007,50.007,3,32394.558,32394.558,100.0
20260406_121119,26,1775450246917,1775450306917,2026-04-06T12:37:26.917+08:00,2026-04-06T12:38:26.917+08:00,60,elephant_52,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.0,15292.356,899.55,901.711,0.0,0.0,0.0,47.207,97.213,3,32394.558,32394.558,100.0
20260406_121119,26,1775450246917,1775450306917,2026-04-06T12:37:26.917+08:00,2026-04-06T12:38:26.917+08:00,60,elephant_54,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.784,901.882,901.882,0.0,0.0,0.0,2.787,100.0,3,32394.558,32394.558,100.0
20260406_121119,27,1775450306917,1775450366917,2026-04-06T12:38:26.917+08:00,2026-04-06T12:39:26.917+08:00,60,elephant_55,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.002,16198.669,899.826,902.093,0.0,0.0,0.0,50.002,50.002,3,32396.265,32396.265,100.0
20260406_121119,27,1775450306917,1775450366917,2026-04-06T12:38:26.917+08:00,2026-04-06T12:39:26.917+08:00,60,elephant_54,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.0,15295.135,899.714,901.552,0.0,0.0,0.0,47.213,97.214,3,32396.265,32396.265,100.0
20260406_121119,27,1775450306917,1775450366917,2026-04-06T12:38:26.917+08:00,2026-04-06T12:39:26.917+08:00,60,elephant_56,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.461,901.559,901.559,0.0,0.0,0.0,2.786,100.0,3,32396.265,32396.265,100.0
20260406_121119,28,1775450366917,1775450426917,2026-04-06T12:39:26.917+08:00,2026-04-06T12:40:26.917+08:00,60,elephant_57,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.002,16195.445,899.647,902.631,0.0,0.0,0.0,49.994,49.994,3,32395.016,32395.016,100.0
20260406_121119,28,1775450366917,1775450426917,2026-04-06T12:39:26.917+08:00,2026-04-06T12:40:26.917+08:00,60,elephant_56,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.0,15296.806,899.812,901.413,0.0,0.0,0.0,47.22,97.213,3,32395.016,32395.016,100.0
20260406_121119,28,1775450366917,1775450426917,2026-04-06T12:39:26.917+08:00,2026-04-06T12:40:26.917+08:00,60,elephant_58,3,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,1,1.001,902.765,901.863,901.863,0.0,0.0,0.0,2.787,100.0,3,32395.016,32395.016,100.0
20260406_121119,29,1775450426917,1775450486917,2026-04-06T12:40:26.917+08:00,2026-04-06T12:41:26.917+08:00,60,elephant_59,1,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,18,18.002,16198.006,899.789,901.76,0.0,0.0,0.0,51.433,51.433,2,31493.663,31493.663,100.0
20260406_121119,29,1775450426917,1775450486917,2026-04-06T12:40:26.917+08:00,2026-04-06T12:41:26.917+08:00,60,elephant_58,2,elephant,medium,tcp,42,5201,18,3,300,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8,17,17.002,15295.656,899.639,901.733,0.0,0.0,0.0,48.567,100.0,2,31493.663,31493.663,100.0
