interval_start_ts,interval_end_ts,interval_start_epoch_ms,interval_end_epoch_ms,flow_type,event_id,traffic_profile,flow_proto,seed,port,duration_s,parallel,target_bitrate_mbps,rc,interval_index,interval_start_s,interval_end_s,interval_seconds,throughput_mbps,retransmits,jitter_ms,lost_percent,start_active_policy,start_policy_id,start_candidate_path_id,start_elephant_path_hint
2026-04-06T12:11:41.017+08:00,2026-04-06T12:11:42.019+08:00,1775448701017,1775448702019,mice,mice_13,medium,tcp,42,5202,3,1,20,0,0,0.0,1.002,1.002,20.935,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:42.019+08:00,2026-04-06T12:11:43.017+08:00,1775448702019,1775448703017,mice,mice_13,medium,tcp,42,5202,3,1,20,0,1,1.002,2.0,0.999,19.952,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:43.017+08:00,2026-04-06T12:11:44.017+08:00,1775448703017,1775448704017,mice,mice_13,medium,tcp,42,5202,3,1,20,0,2,2.0,3.0,1.0,19.924,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:26.917+08:00,2026-04-06T12:11:27.918+08:00,1775448686917,1775448687918,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,0,0.0,1.001,1.001,901.883,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:27.918+08:00,2026-04-06T12:11:28.918+08:00,1775448687918,1775448688918,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,1,1.001,2.001,1.0,899.561,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:28.918+08:00,2026-04-06T12:11:29.918+08:00,1775448688918,1775448689918,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,2,2.001,3.001,1.0,899.753,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:29.918+08:00,2026-04-06T12:11:30.917+08:00,1775448689918,1775448690917,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,3,3.001,4.0,0.999,900.358,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:30.917+08:00,2026-04-06T12:11:31.918+08:00,1775448690917,1775448691918,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,4,4.0,5.001,1.001,899.014,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:31.918+08:00,2026-04-06T12:11:32.918+08:00,1775448691918,1775448692918,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,5,5.001,6.001,1.0,899.676,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:32.918+08:00,2026-04-06T12:11:33.918+08:00,1775448692918,1775448693918,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,6,6.001,7.001,1.0,900.676,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:33.918+08:00,2026-04-06T12:11:34.918+08:00,1775448693918,1775448694918,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,7,7.001,8.001,1.0,896.75,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:34.918+08:00,2026-04-06T12:11:35.918+08:00,1775448694918,1775448695918,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,8,8.001,9.001,1.0,899.554,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:35.918+08:00,2026-04-06T12:11:36.917+08:00,1775448695918,1775448696917,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,9,9.001,10.0,0.999,899.491,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:36.917+08:00,2026-04-06T12:11:37.918+08:00,1775448696917,1775448697918,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,10,10.0,11.001,1.001,898.804,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:37.918+08:00,2026-04-06T12:11:38.918+08:00,1775448697918,1775448698918,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,11,11.001,12.001,1.0,899.66,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:38.918+08:00,2026-04-06T12:11:39.918+08:00,1775448698918,1775448699918,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,12,12.001,13.001,1.0,899.683,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
2026-04-06T12:11:39.918+08:00,2026-04-06T12:11:40.918+08:00,1775448699918,1775448700918,elephant,elephant_0,medium,tcp,42,5201,18,3,300,0,13,13.001,14.001,1.0,899.588,0,,,srte_ml_dynamic,ml_policy_initial,upper_corridor,r1-r2-r3-r4-r8
